Date Collected,State ,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,last_recorded
20201001,AR,Ashley,Crossett,Stonegate Villa Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45437,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200903
20201001,AR,Pulaski,Maumelle,The Lakes at Maumelle H&R,Uncategorized LTCF,Nursing Home,Federal,,45422,,,Closed,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,20200910
20201001,AR,Rogers,Springdale,The Maples at Har-Ber Meadows,Uncategorized LTCF,Nursing Home,Federal,,45407,,,Closed,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,20200924
20201001,AR,Jefferson,Pine Bluff,The Villages of General Baptist West,Uncategorized LTCF,Nursing Home,Federal,,45379,,,Closed,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,20200917
20201001,AR,Cleveland,Monticello,The Woods of Monticello Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45176,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200910
20201001,AR,Benton,Rogers,Village on the Park - Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20200917
20201001,AR,Independence,Batesville,White River Healthcare,Uncategorized LTCF,Nursing Home,Federal,,45401,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200910
20201001,AR,Benton,Centerton,Apple Creek Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45465,,,Closed,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20200917
20201001,AR,Garland,Hot Springs,Brookfield at Oaktree/Senior Living & Memory Care,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20200917
20201001,AR,Sharp,Cave City,Cave City Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45148,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200910
20201001,AR,Sebastian,Fort Smith,Chapel Ridge Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45364,,,Closed,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,20200924
20201001,AR,Union,El Dorado,Courtyard Rehabilitation & Health Center,Uncategorized LTCF,Nursing Home,Federal,,45182,,,Closed,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,20200910
20201001,AR,Grant,Sheridan,Crown Point Assisted Living-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20200924
20201001,AR,Pulaski,Little Rock,Fox Ridge Assisted Living Chenal-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200924
20201001,AR,Benton,Bella Vista,Highland Healthcare & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45402,,,Closed,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,20200924
20201001,AR,Craighead,Jonesboro,Mornignside of Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200910
20201001,AR,Logan,Booneville,"Oak Manor Nursing & Rehabilitation Center, Inc.",Uncategorized LTCF,Nursing Home,Federal,,45301,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200924
20201001,AR,White,Judsonia,Oakdale Nursing Facility,Uncategorized LTCF,Nursing Home,Federal,,45418,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200924
20201001,AR,Benton,Siloam Springs,Siloam Healthcare/Siloam Springs Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45356,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200924
20201001,AR,Jefferson,Pine Bluff,The Villages of General Baptist Health Care -ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200910
20201001,AR,Pulaski,Little Rock,Allay Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45288,,,Closed,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,20200910
20201001,AR,Craighead,Jonesboro,Morningside of Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20200924
20201001,AR,Desha,McGehee,Somerset Senior Living at McGehee,Uncategorized LTCF,Nursing Home,Federal,,45139,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200924
20201001,AR,Faulkner,Conway,St. Andrew's Place,Uncategorized LTCF,Nursing Home,Federal,,45313,,,Closed,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20200924
20201008,AR,Union,El Dorado,Advanced Health & Rehab of Union Co,Uncategorized LTCF,Nursing Home,Federal,,45275,,,Open,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,20201008
20201008,AR,Saline,Benton,Alcoa Pines Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45408,,,Open,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,20201008
20201008,AR,Crawford,Alma,Alma Health & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45370,,,Open,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Rogers,Ashley Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45421,,,Open,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,20201008
20201008,AR,Carroll,Berryville,Autumn Hill Therapy and Living Center,Uncategorized LTCF,Nursing Home,Federal,,45295,,,Open,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,20201008
20201008,AR,White,Beebe,Beebe Retirement Center,Uncategorized LTCF,Nursing Home,Federal,,45304,,,Open,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,20201008
20201008,AR,Miller,Texarkana,Bentley Rehab & Healthcare,Uncategorized LTCF,Nursing Home,Federal,,45194,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Bentonville,Bradford House Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45373,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Lonoke,Carlisle,"Chambers Nursing Home Center, Inc.",Uncategorized LTCF,Nursing Home,Federal,,45318,,,Open,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20201008
20201008,AR,Pulaski,Little Rock,Colonel Glenn Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45460,,,Open,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,20201008
20201008,AR,Clay,Corning,Corning Therapy and Living Center,Uncategorized LTCF,Nursing Home,Federal,,45433,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Sebastian,Ft. Smith,Covington Court Health and Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45363,,,Open,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,20201008
20201008,AR,Craighead,Jonesboro,Craighead Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,04A158,,,Open,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,20201008
20201008,AR,Arkansas,Dewitt,Crestpark of Dewitt,Uncategorized LTCF,Nursing Home,Federal,,45177,,,Open,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,20201008
20201008,AR,Arkansas,Stuttgart,Crestpark of Stuttgart,Uncategorized LTCF,Nursing Home,Federal,,45303,,,Open,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,20201008
20201008,AR,Cross,Wynne,Crestpark of Wynne,Uncategorized LTCF,Nursing Home,Federal,,45166,,,Open,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20201008
20201008,AR,Prarie,Des Arc,Des Arc Nursing and Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45236,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Arkansas,Dewitt,DeWitt Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45365,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Fulton,Ash Flat,Eaglecrest Nursing and Rehab,Uncategorized LTCF,Nursing Home,Federal,,45352,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Springdale,Edgewood Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45428,,,Open,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,20201008
20201008,AR,Baxter,Mountain Home,Elmcroft of Mountain Home-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Sebastian,Ft. Smith,Fianna Hills Nursing & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45354,,,Open,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20201008
20201008,AR,Garland,Hot Springs Village,Good Samaritan Society-Hot Springs Village,Uncategorized LTCF,Nursing Home,Federal,,45191,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Lonoke,Cabot,"Greystone Nursing and Rehab, LLC",Uncategorized LTCF,Nursing Home,Federal,,45453,,,Open,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20201008
20201008,AR,Saline,Benton,Heartland Rehabilitation and Care Center,Uncategorized LTCF,Nursing Home,Federal,,45199,,,Open,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20201008
20201008,AR,Mississippi,Blytheville,Heritage Square Healthcare Center,Uncategorized LTCF,Nursing Home,Federal,,45366,,,Open,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,20201008
20201008,AR,Union,El Dorado,Hudson Memorial Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45214,,,Open,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Rogers,"Innisfree Health and Rehab, LLC",Uncategorized LTCF,Nursing Home,Federal,,45302,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Pulaski,North Little Rock,Lakewood Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45202,,,Open,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,20201008
20201008,AR,Lawrence,Walnut Ridge,Lawrence Hall Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45452,,,Open,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,20201008
20201008,AR,Pope,Russellville,Mercy Crest Assisted Living-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Open,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20201008
20201008,AR,Craighead,Monette,Monette Manor,Uncategorized LTCF,Nursing Home,Federal,,45312,,,Open,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,20201008
20201008,AR,Montgomery,Mt. Ida,Montgomery Co Nursing Home,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Independence,Batesville,Mountain Meadows Health and Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45369,,,Open,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,20201008
20201008,AR,Pike,Murfeesboro,"Murfreesboro Rehab and Nursing, Inc.",Uncategorized LTCF,Nursing Home,Federal,,45415,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Washington,Fayetteville,North Hills Life Care & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45398,,,Open,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,20201008
20201008,AR,Franklin,Ozark,Ozark Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45386,,,Open,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20201008
20201008,AR,Logan,Paris,Paris Health & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45300,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Sebastian,Greenwood,Pink Bud Home for the Golden Years,Uncategorized LTCF,Nursing Home,Federal,,45456,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Randolph,Pocahontas,Randolph Co Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45443,,,Open,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,20201008
20201008,AR,Craighead,Jonesboro,Ridgecrest Health and Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45327,,,Open,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20201008
20201008,AR,Faulkner,Conway,"Salem Place Nursing and Rehabilitation Center, Inc",Uncategorized LTCF,Nursing Home,Federal,,45183,,,Open,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,20201008
20201008,AR,Pulaski,Sherwood,Sherwood Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45376,,,Open,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20201008
20201008,AR,Cleburne,Heber Springs,Southridge Village Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45196,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Lonoke,Cabot,Spring Creek Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45392,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Springdale,Springdale Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45167,,,Open,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,20201008
20201008,AR,Faulkner,Conway,St. Andrew's Place,Uncategorized LTCF,Nursing Home,Federal,,45313,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Jackson,Newport,St. Michael's Place,Uncategorized LTCF,Nursing Home,Federal,,45323,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Faulkner,Conway,Superior Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45467,,,Open,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20201008
20201008,AR,Independence,Batesville,The Springs of Batesville,Uncategorized LTCF,Nursing Home,Federal,,45203,,,Open,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,20201008
20201008,AR,Howard,Nashville,The Springs of Minecreek,Uncategorized LTCF,Nursing Home,Federal,,45180,,,Open,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20201008
20201008,AR,Pulaski,Little Rock,The Village at Valley Ranch,Uncategorized LTCF,Nursing Home,Federal,,45431,,,Open,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,20201008
20201008,AR,Stone,Mountain View,The Waters of Mountain View,Uncategorized LTCF,Nursing Home,Federal,,45146,,,Open,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,20201008
20201008,AR,Jackson,Newport,The Waters of Newport,Uncategorized LTCF,Nursing Home,Federal,,45334,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Benton,Rogers,The Waters of Rogers,Uncategorized LTCF,Nursing Home,Federal,,45212,,,Open,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,20201008
20201008,AR,Lafayette,Stamps,The Waters of Stamps,Uncategorized LTCF,Nursing Home,Federal,,45232,,,Open,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,20201008
20201008,AR,Pulaski,Little Rock,The Waters of West Dixon,Uncategorized LTCF,Nursing Home,Federal,,45446,,,Open,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20201008
20201008,AR,Jefferson,White Hall,The Waters of White Hall,Uncategorized LTCF,Nursing Home,Federal,,45372,,,Open,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,20201008
20201008,AR,Poinsett,Marked Tree,Three Rivers Healthcare & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45391,,,Open,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,20201008
20201008,AR,Clark,Arkadelphia,Twin Rivers Health and Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45216,,,Open,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20201008
20201008,AR,Crawford,Van Buren,Valley Springs Rehabilitation and Health Center,Uncategorized LTCF,Nursing Home,Federal,,45138,,,Open,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,20201008
20201008,AR,Lawrence,Walnut Ridge,Walnut Ridge Nursing and Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45151,,,Open,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,20201008
20201008,AR,Crittenden,West Memphis,West Memphis Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45217,,,Open,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,20201008
20201008,AR,Poinsett,Harrisburg,Woodbriar Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45384,,,Open,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,20201008
20201008,AR,,,Briarwood Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,45387,,,Closed,,43,,5,,17,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Villages of General Baptist-West,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,The Lakes of Maumelle H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,41,,12,,11,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,Apple Creek H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Springhouse Village-,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,Waters of White Hall,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,46,,16,,35,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Greene Acres NH,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Newton Co NH,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Walnut Ridge N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,55,,7,,25,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Willow Bend Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45412,,,Closed,,30,,5,,21,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Ozark Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45414,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Legacy Heights N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,12,,0,,11,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Conway Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45245,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Salem Place N&R,Uncategorized LTCF,Nursing Home,Federal,,45183,,,Closed,,5,,0,,8,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,CCC-Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,CCC-Batesville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,Allay Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45288,,,Closed,,5,,5,,5,,,,,,,,,,,,,,,,,,,,,,,20200625
20201008,AR,,,The Greenhouse Cottages of Belle Meade,Uncategorized LTCF,Nursing Home,Federal,,45170,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Meadowview H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Parkway Heights Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Encore Healthcare & Rehab-WLR,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,1,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,West Memphis H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,Encompass Rehab/LTC,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Indian Rock Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20201008,AR,,,Springs of Mine Creek,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Rector N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,22,,4,,11,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Randolph Co Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45443,,,Closed,,14,,0,,10,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Crestpark Of Wynne,Uncategorized LTCF,Nursing Home,Federal,,45166,,,Closed,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,The Village at Valley Ranch,Uncategorized LTCF,Nursing Home,Federal,,45431,,,Closed,,5,,1,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Rogers Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Harris Healthcare,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,17,,1,,8,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,"Greenhouse Cottages of Poplar
Grove",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,"Summit Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,"Southfork River
Therapy & Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,Belle View Estates,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,Brookstone Assisted Living Community-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,3,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,"Ash Flat Healthcare
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,32,,2,,13,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,Gardner N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,"Crestpark of Forrest
City",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,McGehee H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20201008,AR,,,"Spring Creek Health
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"CCC-W.
Memphis/Broadway
Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,Twin Rivers Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,"The Pines Nursing &
Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Robinson Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Courtyard
Healthcare & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,,,19,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Amberwood Health
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"West Memphis
Residential Inc.",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Craighead Nursing
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Hospice Home Care
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Silver Oaks Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,Presbyterian Village,Uncategorized LTCF,Nursing Home,Federal,,45436,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20201008,AR,,,"Village on the Park -
Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,"Midtown Post-
Acute Care &
Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,20200528
20201008,AR,,,Greene Acres Easy living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20201008,AR,,,"VA NLR Nursing
Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
